variant_id	DosaCNV_score
new_769	0.006102085
new_770	0.006102085
new_771	0.006102085
new_772	0.006102085
new_773	0.011531711
new_774	0.011531711
new_775	0.011531711
new_776	0.011531711
new_777	0.011531711
new_778	0.011531711
new_779	0.011531711
new_780	0.011531711
new_781	0.011531711
new_782	0.011531711
new_783	0.011531711
new_784	0.011531711
new_785	0.011531711
new_786	0.011531711
new_787	0.011531711
new_788	0.011531711
new_789	0.011531711
new_790	0.011531711
new_791	0.011531711
new_792	0.011531711
new_793	0.011531711
new_794	0.011531711
new_795	0.016715825
new_796	0.010973513
new_797	0.010973513
new_798	0.010973513
new_8	0.000715971
new_802	0.026521504
new_803	0.026521504
new_804	0.026521504
new_805	0.026521504
new_806	0.026521504
new_807	0.026521504
new_808	0.026521504
new_809	0.026521504
new_810	0.026521504
new_811	0.026521504
new_812	0.013843417
new_813	0.013843417
new_817	0.0005686283
new_818	0.0005686283
new_819	0.0005686283
new_820	0.0005686283
new_821	0.0005686283
new_822	0.0005686283
new_823	0.0005686283
new_824	0.0005686283
new_825	0.0042153
new_826	0.0005503297
new_830	0.18174946
new_832	0.036376953
new_833	0.036376953
new_834	0.9380167
new_835	0.7376512
new_839	0.0014230609
new_840	0.0014230609
new_841	0.0014230609
new_842	0.0014230609
new_843	0.0014230609
new_844	0.0014230609
new_845	0.0014230609
new_846	0.0014230609
new_847	0.0014230609
new_848	0.0014230609
new_849	0.0014230609
new_850	0.0027077794
new_851	0.0027077794
new_852	0.0027077794
new_853	0.0027077794
new_854	0.006146729
new_855	0.006146729
new_856	0.006146729
new_857	0.006146729
new_858	0.963478
new_859	0.963478
new_860	0.044888735
new_861	0.24775082
new_862	0.42812902
new_863	0.88852245
new_864	0.001364708
new_865	0.09094739
new_866	0.09094739
new_867	0.088232696
new_869	0.94339585
new_870	0.94339585
new_871	0.012872577
new_872	0.012872577
new_873	0.012872577
new_874	0.012872577
new_875	0.012872577
new_876	0.0016130209
new_877	0.00091707706
new_878	0.00091707706
new_880	0.011277616
new_881	0.011277616
new_882	0.00070494413
new_883	0.00070494413
new_884	0.00070494413
new_885	0.00070494413
new_886	0.00070494413
new_887	0.0010918379
new_888	0.0010918379
new_889	0.0010918379
new_890	0.0010918379
new_891	0.0010918379
new_892	0.0010918379
new_893	0.0010918379
new_894	0.0010918379
new_895	0.0028730035
new_896	0.004028499
new_903	0.004028499
new_91	0.23874515
new_918	0.15504509
new_919	0.15504509
new_92	0.23874515
new_920	0.15504509
new_921	0.15504509
new_922	0.89793265
new_923	0.9999859
new_924	0.9999859
new_925	0.060802937
new_926	0.060802937
new_927	0.060802937
new_928	0.060802937
new_929	0.060802937
new_93	0.23874515
new_930	0.060802937
new_931	0.06661427
new_932	0.001203537
new_933	0.76224834
new_934	0.04014796
new_935	0.008830905
new_936	0.008830905
new_937	0.011671662
new_938	0.011671662
new_939	0.011671662
new_94	0.23874515
new_940	0.0056702495
new_941	0.008520126
new_942	0.008520126
new_945	0.34638005
new_946	0.34638005
new_947	0.34638005
new_948	0.34638005
new_949	0.34638005
new_95	0.23874515
new_950	0.34638005
new_951	0.34638005
new_952	0.34638005
new_953	0.34638005
new_954	0.35216403
new_955	0.35216403
new_956	0.35216403
new_957	0.35216403
new_958	0.3562271
new_959	0.3562271
new_96	0.006106615
new_960	0.34638005
new_961	0.35216403
new_962	0.35216403
new_963	0.35216403
new_964	0.3562271
new_965	0.3562271
new_966	0.3562271
new_967	0.3562271
new_968	0.008849084
new_969	0.015065372
new_97	0.006106615
new_970	0.015065372
new_971	0.09985435
new_972	0.09985435
new_973	0.09985435
new_974	0.09985435
new_975	0.09985435
new_976	0.09985435
new_977	0.09985435
new_978	0.09985435
new_979	0.09985435
new_98	0.006106615
new_980	0.09985435
new_981	0.09985435
new_982	0.09985435
new_983	0.09985435
new_984	0.09985435
new_985	0.09985435
new_986	0.09985435
new_987	0.09985435
new_988	0.008849084
new_989	0.09985435
new_99	0.006106615
new_990	0.09985435
new_991	0.09985435
new_993	0.0013357997
new_994	0.0006841421
new_997	0.92493266
